"ticker","market_cap","rd_expense","patent_activity","industry","fund_weight","dumac_allocation","n_funds","rd_intensity","patent_productivity","industry_ai_multiplier","ai_patent_count_placeholder","ai_intensity_proxy","volatility_360d","revenue_growth","rd_intensity_score","patent_score","growth_score","stability_score","innovation_score","innovation_quartile","ai_intensity_score","ai_intensity_quartile","ai_rd_intensity","ai_patent_quality_proxy","ai_growth_momentum","ai_industry_multiplier","innovation_label","ai_label","strategic_position"
"SYN132",45334766248.2411,302314164.200798,38,"Technology",0.0318201903679874,0.0155887429376598,1,0.666848401832285,125.697054587096,1.5,7,6.3,0.217244257591665,0.257229018583894,0.246346118458405,3.81270903010033,17.3253456848785,11.5331888970378,32.9,3,22,4,6.66848401832285,7955635.900021,0.810823245585682,1.3,"Q2","Q1 (High)","Balanced"
"SYN133",61972669626.819,1113118709.4904,299,"Technology",0.0290275845599826,0.0141932211981621,1,1.79614452014617,268.614656685526,1.5,71,15.6,0.227558123553172,0.228169087506831,0.663529145409012,30,15.3680495980661,11.2222346786591,57.3,4,21.7,4,17.9614452014617,3722805.04846288,0.696575877990071,1.3,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN134",5971110468.96316,1509301212.79531,19,"Industrials",0.0345206187961157,0.0212976555654313,1,25.2767256717223,12.5886071242273,1.1,4,27.9,0.243644593306817,0.189942984748632,9.33769330883459,1.90635451505017,12.7933772375467,10.7372414038399,34.8,3,26.7,4,252.767256717223,79436905.9365953,0.55273089828317,1.1,"Q2","Q1 (High)","Balanced"
"SYN135",65621725734.7889,1323022580.98498,248,"Consumer",0.0472961643289309,0.0128356779722963,1,2.01613500128295,187.449559489276,1,41,12.8,0.213267268287018,0.0934635393321514,0.744797727964657,24.8829431438127,6.29512228743214,11.6530917157619,43.6,4,12.2,2,20.1613500128295,5334768.47171363,0.298350797525771,1,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN136",32978247141.9312,1531833103.78715,107,"Healthcare",0.00265566785703413,0.0273214373176452,1,4.64498036294797,69.8509516052785,1.3,23,19.1,0.24651849726215,-0.031908661685884,1.71594218474534,10.7357859531773,0,10.6505956629061,23.1,2,16.4,3,46.4498036294796,14316197.2316556,-0.092083574002528,1.2,"Q3","Q2","Balanced"
"SYN137",16686667877.7151,286541226.652917,121,"Technology",0.0169678863792215,0.0077143202975858,1,1.71718661120828,422.27780418685,1.5,9,12.5,0.163038630760275,-0.0605317019857466,0.634360622717568,12.1404682274247,0,13.167442084542,25.9,2,16.7,3,17.1718661120828,2368109.31118113,-0.230124760803341,1.3,"Q3","Q2","Balanced"
"SYN138",21975554055.0686,1172501896.41723,290,"Technology",0.0404286772024352,0.0141889165930916,1,5.33548275269445,247.334354755537,1.5,59,32.5,0.455099360225722,0.0488197308033705,1.97102663283604,29.0969899665552,3.28819321034438,4.36206142621347,38.7,3,19.8,4,53.3548275269445,4043109.98764562,0.0879477338678948,1.3,"Q2","Q1 (High)","Balanced"
"SYN139",37859225434.484,1414830427.31974,162,"Energy",0.0114537377282977,0.0239403237393126,1,3.73708233880308,114.501354276705,0.8,28,7.2,0.523967054230161,0.0873592182993889,1.38054773883088,16.2541806020067,5.88397321628023,2.28575948079184,25.8,2,9.6,1,37.3708233880307,8733521.15629469,0.140006139277932,0.9,"Q3","Q4 (Low)","Balanced"
"SYN140",67695112790.4467,840764984.856593,189,"Industrials",0.0203350596898235,0.0284080828232691,1,1.24198771550794,224.795279779922,1.1,15,11.7,0.593101308122277,0.279798770323396,0.458813296824119,18.9632107023411,18.8455036867302,0.201420983234156,38.5,3,15,3,12.4198771550794,4448491.98336822,0.403691014638849,1.1,"Q2","Q2","Balanced"
"SYN141",16507708398.6253,1981803455.46687,100,"Industrials",0.0395092254166957,0.0235529059339315,1,12.0053214389946,50.4590905440934,1.1,7,6.9,0.596697345632128,0.208127233944833,4.43498931480954,10.0334448160535,14.01815508368,0.0930035345966004,28.6,2,18.8,4,120.053214389946,19818034.5546687,0.298734070467851,1.1,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN142",40972889130.7022,172950302.276528,31,"Consumer",0.00207441396545619,0.0122854278229643,1,0.422109121289498,179.242242378013,1,4,20.1,0.32367490385659,0.0223434589803219,0.155934868286929,3.11036789297659,1.50491633005134,8.32439613742975,13.1,1,10.3,2,4.221091212895,5579042.00892026,0.0527372727932097,1,"Q4 (Low)","Q3","Balanced"
"SYN143",26994778913.4458,1098681533.46144,296,"Energy",0.0327619260288775,0.0258266153784934,1,4.06997789085132,269.413830109114,0.8,61,8.7,0.136533983889967,0.259662616997957,1.50352555820853,29.6989966555184,17.4892577272054,13.9665344696592,62.7,4,14.7,3,40.6997789085133,3711761.93736973,1.09778143811567,0.9,"Q1 (High)","Q2","Balanced"
"SYN144",35610334590.7759,757990297.812736,201,"Energy",0.0291742929776665,0.0149229516277555,1,2.12856831176497,265.174898122057,0.8,40,1.6,0.420741978939623,0.133131536841393,0.786332687694263,20.1672240802676,8.96691170395303,5.39790702312461,35.3,3,9.5,1,21.2856831176497,3771096.00901859,0.25565739315368,0.9,"Q2","Q4 (Low)","Balanced"
"SYN145",12203831754.392,776053338.381927,0,"Consumer",0.0300668688630685,0.00525361195998266,1,6.35909568404723,0,1,0,3.4,0.497268397849984,0.198806889075786,2.34916832145278,0,13.3903946636173,3.09070108633959,18.8,1,13.9,3,63.5909568404723,0,0.332860217937933,1,"Q4 (Low)","Q2","Balanced"
"SYN146",30043617377.0577,651293362.103868,110,"Consumer",0.0300503062577918,0.0173456701892428,1,2.16782604414746,168.894704599273,1,9,24.7,0.402156342775561,0.286179189756513,0.800835225479477,11.0367892976589,19.2752490276791,5.95824802309845,37.1,3,13.7,3,21.6782604414746,5920848.7463988,0.56990057752675,1,"Q2","Q2","Balanced"
"SYN147",14079070795.0946,1992916749.50486,160,"Energy",0.0364140567595605,0.00563628890109248,1,14.1551724436191,80.2843370350277,0.8,38,12.7,0.171555291186087,-0.074432762619108,5.22918433156138,16.0535117056856,0,12.9106720726193,34.2,3,11.4,2,141.551724436191,12455729.6844054,-0.274098001530384,0.9,"Q2","Q3","Balanced"
"SYN148",46361748643.4523,1493069783.53648,167,"Consumer",0.0378595585366711,0.009923297758447,1,3.22047771540936,111.85009692209,1,18,21.4,0.591189693915658,0.155619841720909,1.1897043656633,16.7558528428094,10.4815839522456,0.259054513055032,28.7,2,12.4,2,32.2047771540935,8940537.62596695,0.225147803983169,1,"Q3","Q3","Balanced"
"SYN149",73825769415.8237,1559800129.59824,163,"Financials",0.00487027742550708,0.0239114982355386,1,2.11281256117043,104.50056831447,0.8,13,19,0.53154488352593,0.120088937040418,0.780512219866282,16.3545150501672,8.08844335918614,2.05729442273624,27.3,2,9.3,1,21.1281256117043,9569325.94845546,0.190151072667961,0.9,"Q3","Q4 (Low)","Balanced"
"SYN150",6331066514.59821,1809435462.33419,165,"Financials",0.0367284659252036,0.0231265707707498,1,28.5802630277535,91.188662671145,0.8,32,19.4,0.14043135268148,0.123063853010535,10.558081559076,16.5551839464883,8.28881518289984,13.8490321411607,49.3,4,20.8,4,285.802630277534,10966275.5292981,0.511846111740544,0.9,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN151",39868439486.9488,1333783264.56249,175,"Consumer",0.0429526279745623,0.0253825426674448,1,3.34546142694928,131.205724835215,1,20,15.6,0.39364828101825,-0.0484211394563317,1.23587567738055,17.5585284280936,0,6.21475879253607,25,2,10.7,2,33.4546142694929,7621618.6546428,-0.0980883380297675,1,"Q3","Q3","Balanced"
"SYN152",84313756684.5398,1383965407.96524,19,"Consumer",0.0359026870860253,0.00358638127055019,1,1.64144673702934,13.7286668370812,1,4,2.4,0.277413434372283,-0.0422914927825332,0.606380902023934,1.90635451505017,0,9.71913979012326,12.2,1,11.8,2,16.4144673702935,72840284.6297495,-0.112056140377919,1,"Q4 (Low)","Q3","Balanced"
"SYN153",40390010701.9581,1892192781.44976,18,"Technology",0.034077745243907,0.0103490769681521,1,4.68480386255017,9.51277278745813,1.5,2,7.9,0.294248295854777,0.0266118686646223,1.73065372748279,1.80602006688963,1.79240983957958,9.21158314615095,14.5,1,22.3,4,46.8480386255017,105121821.191653,0.0675002757004304,1.3,"Q4 (Low)","Q1 (High)","AI Specialist (Low Overall)"
"SYN154",46180641159.1824,260068475.657376,269,"Financials",0.0488474574438296,0.0154347082343884,1,0.563154753007721,1034.34297186558,0.8,50,15,0.473894515796564,0.174092463497072,0.208039752580894,26.9899665551839,11.7257847805191,3.79540359571131,42.7,4,9.1,1,5.63154753007722,966797.307276491,0.303352721981377,0.9,"Q1 (High)","Q4 (Low)","General Innovator (Low AI)"
"SYN155",95856392160.9893,1901182654.49791,176,"Energy",0.0416345845533069,0.00639953164826147,1,1.98336554468366,92.5739563127249,0.8,36,10.2,0.480581834469922,-0.0456003839150071,0.732692080142162,17.6588628762542,0,3.59378666963489,22,1,7.9,1,19.8336554468366,10802174.1732836,-0.0785425605963728,0.9,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN156",77813505304.7445,1905325154.39903,247,"Energy",0.0474167908919044,0.00953793244622648,1,2.44857900558152,129.636665652434,0.8,22,14.6,0.194366741133854,0.257954695262015,0.904550600372717,24.7826086956522,17.374222749267,12.2229264091535,55.3,4,13,2,24.4857900558151,7713867.02185842,0.876303804799464,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN157",48195093976.5666,176617501.052562,172,"Technology",0.014462616112316,0.0190427209448535,1,0.366463651131041,973.855925799856,1.5,10,35.8,0.593231980944984,0.282452027127147,0.13537839483384,17.257525083612,19.0242105510211,0.19748130963362,36.6,3,19.6,4,3.6646365113104,1026845.9363521,0.407442291889247,1.3,"Q2","Q1 (High)","Balanced"
"SYN158",98472403224.3248,1687829976.29116,101,"Technology",0.0291322827502154,0.00947275716764852,1,1.71401318646221,59.8401506186881,1.5,8,19.3,0.18828398748301,0.128188088163733,0.633188300489678,10.133779264214,8.63395176931033,12.4063162179942,31.8,3,20.7,4,17.140131864622,16711187.8840709,0.444659064427879,1.3,"Q2","Q1 (High)","Balanced"
"SYN159",30265565979.993,1514488398.51655,269,"Energy",0.00260435603535734,0.00416138763562776,1,5.00399827155951,177.617735641611,0.8,50,11.3,0.56051740902476,0.0707865386269987,1.84857008934459,26.9899665551839,4.76774066277742,1.18379761227065,34.8,3,9.8,1,50.039982715595,5630068.3959723,0.107168316322674,0.9,"Q2","Q4 (Low)","Balanced"
"SYN160",18952602087.2872,1177281690.28321,21,"Financials",0.022744359674165,0.0263815388239454,1,6.21171533524093,17.8377020328483,0.8,5,13.5,0.599782127677463,0.0621775971725583,2.29472327463914,2.10702341137124,4.18789594891045,0,8.6,1,11.6,2,62.1171533524092,56061032.870629,0.0888527939101877,0.9,"Q4 (Low)","Q3","Balanced"
"SYN161",77482918691.3557,610700107.946992,210,"Financials",0.0163852048940025,0.0210788695607334,1,0.788173855943199,343.867632029677,0.8,34,13.3,0.311035517393611,0.28746319944039,0.29116600172137,21.0702341137124,19.3617319282413,8.70546280564617,49.4,4,11.3,2,7.88173855943199,2908095.75212853,0.699363406021949,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN162",87201546830.1252,28336416.3297229,16,"Industrials",0.0121519748710562,0.0257558677024208,1,0.0324953138559849,564.644442466677,1.1,3,7.7,0.390460274321958,0.00285168308764697,0.0120042686054672,1.60535117056856,0.192071623758468,6.3108744618817,8.1,1,12.3,2,0.32495313855985,1771026.02060768,0.00581429982599366,1.1,"Q4 (Low)","Q3","Balanced"
"SYN163",31990742997.2664,647061604.66047,260,"Energy",0.00992995103844441,0.0286637437397148,1,2.02265263021794,401.816454766202,0.8,23,20.3,0.487495434028096,-0.0836999593302608,0.747205461528551,26.0869565217391,0,3.38534756883417,30.2,2,7.3,1,20.2265263021794,2488698.47946335,-0.142469123132381,0.9,"Q3","Q4 (Low)","Balanced"
"SYN164",91512236547.1907,340617402.371485,247,"Energy",0.0418127444451675,0.0284044625288807,1,0.37220967951738,725.153789208387,0.8,39,13,0.200601217476651,0.0729271948337555,0.137501084778738,24.7826086956522,4.91192194130781,12.0349622911971,41.9,4,8.7,1,3.7220967951738,1379017.82336634,0.242604455983017,0.9,"Q1 (High)","Q4 (Low)","General Innovator (Low AI)"
"SYN165",91595839583.5478,438303395.085968,51,"Technology",0.0493573206325527,0.00157985329115763,1,0.478518890245202,116.357757142166,1.5,4,22,0.168477685097605,-0.0133282924070954,0.176773687955999,5.11705685618729,0,13.0034592582675,18.3,1,17.4,3,4.78518890245202,8594184.21737192,-0.0496439486292871,1.3,"Q4 (Low)","Q2","Balanced"
"SYN166",80942342140.0134,945856796.516106,245,"Healthcare",0.0102949536996894,0.0124830794052687,1,1.16855624819945,259.024411414512,1.3,34,20.4,0.427496711397544,0.241138959117234,0.431686344638258,24.5819397993311,16.2416194245802,5.19425762922622,46.4,4,17.7,4,11.6855624819945,3860639.98578002,0.457138317466213,1.2,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN167",35930863326.8811,17051537.9023273,135,"Financials",0.0176419875696301,0.00867160057835281,1,0.0474565215625376,7917.17443747844,0.8,15,18.5,0.433233825978823,0.214708769507706,0.0175312174868426,13.5451505016722,14.4614463553718,5.02128854207413,33,3,9.4,1,0.474565215625378,126307.688165387,0.402654068529091,0.9,"Q2","Q4 (Low)","Balanced"
"SYN168",67881736356.9979,1553748849.41778,76,"Industrials",0.0235867182316724,0.0158747895765118,1,2.28890557726225,48.9139541622049,1.1,6,11.6,0.25941577241756,0.121182194445282,0.845564260944517,7.62541806020067,8.16207837348622,10.261753871658,26.9,2,15.5,3,22.8890557726225,20444063.8081287,0.337164375481262,1.1,"Q3","Q2","Balanced"
"SYN169",27620792443.1656,1583051061.01278,173,"Technology",0.0213164286436513,0.0230804441065993,1,5.73137452254557,109.282640503914,1.5,15,12.9,0.515805346216075,0.0189077989198267,2.11727642880444,17.3578595317726,1.27351165210519,2.53182798174263,23.3,2,19.8,4,57.3137452254555,9150584.16770393,0.0307041811767453,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN170",95815302053.6993,238919299.072586,205,"Consumer",0.0424530422918033,0.00275104838353582,1,0.249354011260837,858.030308961015,1,40,2.4,0.151290471921675,0.261487794108689,0.0921159118996983,20.5685618729097,17.612190297386,13.5216390037845,51.8,4,15.4,3,2.49354011260837,1165459.99547603,1.04057982027346,1,"Q1 (High)","Q2","Balanced"
"SYN171",13016438378.254,388057276.214706,182,"Consumer",0.0429491034843959,0.0280571266815532,1,2.98128616244992,469.002931153138,1,24,9.2,0.438452143943869,0.290588989108801,1.10134254942539,18.2608695652174,19.5722656652262,4.86396072822349,43.8,4,13.8,3,29.8128616244991,2132182.83634454,0.539674681171097,1,"Q1 (High)","Q2","Balanced"
"SYN172",32974480549.3392,1998678825.47434,202,"Healthcare",0.0231277754320763,0.0111193071075249,1,6.06128979798105,101.066763416608,1.3,27,26.9,0.450023036357015,0.228833003155887,2.23915327847335,20.2675585284281,15.4127668239406,4.5151082397674,42.4,4,19.5,4,60.6128979798104,9894449.63106109,0.416042580091779,1.2,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN173",63249836907.7221,1806559569.66104,73,"Energy",0.0368917730224784,0.0129421389105264,1,2.85622802837691,40.40829941395,0.8,11,3.1,0.237717759702355,0.00290598645806313,1.0551437446378,7.32441471571906,0.195729160802668,10.9159303569264,19.5,1,9.1,1,28.5622802837691,24747391.3652197,0.00860477832324927,0.9,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN174",24951020075.0083,11649356.3486729,286,"Consumer",0.0341223584921099,0.0288732478506863,1,0.0466888981438528,24550.7126265033,1,39,17.8,0.582024359051138,0.0346267734654248,0.0172476430937566,28.695652173913,2.33224394177286,0.535381503304134,31.6,3,10.1,2,0.466888981438528,40732.01520515,0.0507705817334722,1,"Q2","Q3","Balanced"
"SYN175",92945793209.8303,1447855666.76501,279,"Healthcare",0.0377278299494647,0.0164011145031545,1,1.55774200936281,192.698765770885,1.3,22,32,0.341009646095335,-0.0937982742674649,0.575458816052239,27.9933110367893,0,7.80176851712103,36.4,3,14.3,3,15.5774200936281,5189446.83428319,-0.212689847258325,1.2,"Q2","Q2","Balanced"
"SYN176",59687346574.8504,814077185.900649,210,"Consumer",0.0480019676540978,0.0108168463504408,1,1.36390245607545,257.960797375335,1,45,5.5,0.590437820437364,0.00662028463557363,0.50385087348363,21.0702341137124,0.445901168052682,0.281722853969583,22.3,1,10.4,2,13.6390245607545,3876558.02809833,0.0095885312762559,1,"Q4 (Low)","Q3","Balanced"
"SYN177",36730754035.7579,46813968.4132766,81,"Consumer",0.0497930784064811,0.0192918872837909,1,0.127451694478427,1730.25280157681,1,14,2.8,0.240222748043016,0.0853352384641766,0.0470829248178794,8.12709030100334,5.74765053193721,10.8404071055651,24.8,2,11.1,2,1.27451694478427,577950.227324402,0.250821671845962,1,"Q3","Q3","Balanced"
"SYN178",61227470576.2975,795803558.502812,292,"Healthcare",0.0490373431649059,0.00453042420977727,1,1.29974919919505,366.924722665673,1.3,61,2.3,0.171670175995678,0.140546956844628,0.480151465099881,29.2976588628763,9.46636824140708,12.9072083940817,52.2,4,18,4,12.9974919919505,2725354.65240689,0.517344078456606,1.2,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN179",60710270953.3647,355895198.975457,16,"Industrials",0.0287323603581171,0.0270265913568437,1,0.586219091739587,44.957054902849,1.1,3,23,0.435533838602714,0.0382144857198,0.216560149039123,1.60535117056856,2.57388990911792,4.95194513288183,9.3,1,13.5,2,5.86219091739587,22243449.9359661,0.0713577424341796,1.1,"Q4 (Low)","Q3","Balanced"
"SYN180",88219318190.5896,507842041.973257,180,"Healthcare",0.0458840271739755,0.0159845500444062,1,0.57565854326386,354.440918874296,1.3,42,19.1,0.107277536788024,0.167041284870356,0.212658885669919,18.0602006688963,11.2508612751299,14.8485912731,44.4,4,19.3,4,5.75658543263859,2821344.67762921,0.805882236246294,1.2,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN181",63425140089.5882,1827375875.53705,197,"Financials",0.0486094471500255,0.0244744920136873,1,2.88115386573191,107.804859764882,0.8,44,10.5,0.289096381887794,0.0779963505454362,1.06435181337053,19.7658862876254,5.25334871935502,9.36690893637711,35.5,3,9.6,1,28.8115386573191,9276019.6727769,0.200455090759308,0.9,"Q2","Q4 (Low)","Balanced"
"SYN182",86721386743.011,750358696.730807,232,"Consumer",0.0482079559017438,0.0269175193724222,1,0.865252188545382,309.185461580957,1,26,9.4,0.571134553081356,-0.0485172200948,0.319640173894471,23.2775919732441,0,0.863699819274834,24.5,2,9.8,1,8.65252188545381,3234304.72728796,-0.0722913458591048,1,"Q3","Q4 (Low)","Balanced"
"SYN183",92328976769.466,600230527.99399,224,"Financials",0.0304070288485382,0.0120076696902979,1,0.650099837554457,373.189948782883,0.8,23,5.8,0.305916997161694,-0.0182125180028379,0.240158886757889,22.4749163879599,0,8.85978180338298,31.6,3,7.3,1,6.50099837554456,2679600.57140174,-0.0448675914785187,0.9,"Q2","Q4 (Low)","Balanced"
"SYN184",57309100331.9714,1542380976.25342,252,"Financials",0.0106068340695929,0.00266129692690447,1,2.69133692087112,163.383757891082,0.8,50,13,0.45784840665292,-0.0235713702626526,0.994229897303223,25.2842809364548,0,4.27918003273343,30.6,2,8.2,1,26.9133692087112,6120559.42957706,-0.0422540783150756,0.9,"Q3","Q4 (Low)","Balanced"
"SYN185",74914920204.5519,29619017.5411757,248,"Technology",0.00454169699829072,0.0110262314288411,1,0.0395368739101667,8372.99885640149,1.5,49,30.7,0.231750878761522,-0.00141470376402139,0.0146055520865829,24.8829431438127,0,11.0958267028786,36,3,17.3,3,0.395368739101667,119431.52234345,-0.00426435573977287,1.3,"Q2","Q2","Balanced"
"SYN186",39804352000.1229,382767903.814092,141,"Consumer",0.0209745935869869,0.0125946967042983,1,0.96162325117844,368.369444237631,1,33,2.8,0.176116509153508,0.112122075539082,0.355241439999709,14.1471571906355,7.55184515462089,12.7731552604745,34.8,3,12.3,2,9.61623251178439,2714665.98449711,0.406067988773347,1,"Q2","Q3","Balanced"
"SYN187",15007374655.6882,1998612848.19804,52,"Financials",0.00163530150847509,0.0185881873646285,1,13.3175381707454,26.018045489342,0.8,11,24.2,0.528528513410129,-0.014411158952862,4.91974662450824,5.21739130434783,0,2.14823539629559,12.3,1,13.2,2,133.175381707454,38434862.4653469,-0.0229284092056114,0.9,"Q4 (Low)","Q3","Balanced"
"SYN188",94566750393.2491,38249559.3419299,295,"Healthcare",0.0494764320286922,0.0207213661954738,1,0.0404471541877793,7712.50715237955,1.3,23,5.5,0.183751174272038,-0.0896603842265904,0.0149418265813141,29.5986622073579,0,12.5429766510786,42.2,4,13.1,2,0.404471541877793,129659.523192983,-0.315982425294322,1.2,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN189",25050281342.5846,1436044561.89251,121,"Financials",0.0373605318004265,0.00700129936309531,1,5.73264843717059,84.2592237113716,0.8,13,3.8,0.416045384970494,0.0368009875528514,2.11774703660228,12.1404682274247,2.47868547027915,5.53950530568551,22.3,1,10.1,2,57.3264843717058,11868136.8751447,0.071313470916818,0.9,"Q4 (Low)","Q3","Balanced"
"SYN190",3202322272.11818,1075169112.70423,230,"Consumer",0.0404115189830773,0.0293042645948008,1,33.5746692975113,213.91983575636,1,20,33.9,0.159904885943979,0.0576541095040739,12.4031082900184,23.0769230769231,3.88322197398636,13.2619218047154,52.6,4,23.5,4,335.746692975113,4674648.31610535,0.221827724764285,1,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN191",23551636651.624,783541081.578471,28,"Consumer",0.00878300486109219,0.00179929624032229,1,3.32690714097121,35.7352034989576,1,6,14.3,0.185065759136342,-0.0498616363853216,1.22902137844008,2.80936454849498,0,12.5033430441947,16.5,1,10.9,2,33.2690714097121,27983610.056374,-0.174912751837985,1,"Q4 (Low)","Q3","Balanced"
"SYN192",24410308706.5741,999048715.414712,269,"Consumer",0.0410756504400633,0.00880324360006489,1,4.09273281802311,269.256139214729,1,20,17.9,0.406404512375593,0.229766380228102,1.51193165227156,26.9899665551839,15.4756332941371,5.83016935090624,49.8,4,13.8,3,40.9273281802312,3713935.7450361,0.453721036469927,1,"Q1 (High)","Q2","Balanced"
"SYN193",56072838733.4384,1979862830.1071,240,"Energy",0.0263202424929477,0.0097687379384879,1,3.53087675749584,121.220519093748,0.8,18,5.9,0.399580021644942,0.247095063794404,1.30437155511008,24.0802675585284,16.6427855645258,6.03592189693528,48.1,4,11.4,2,35.3087675749584,8249428.45877958,0.494605574860273,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN194",66607888332.8009,990052715.931786,189,"Energy",0.0448571976476815,0.0281344819921069,1,1.48638958644818,190.898925843684,0.8,12,15,0.421005721692927,-0.0264108714647591,0.549099901601858,18.9632107023411,0,5.38995540517524,24.9,2,7.7,1,14.8638958644818,5238374.15836924,-0.0506920948563503,0.9,"Q3","Q4 (Low)","Balanced"
"SYN195",50344104354.2698,1953380679.78388,191,"Healthcare",0.0481487540616654,0.0185814352894668,1,3.88005845935405,97.7791999156725,1.3,12,17.4,0.245897449343465,-0.0241692685522139,1.43336578166819,19.1638795986622,0,10.6693197253335,31.3,2,16.1,3,38.8005845935406,10227123.9779261,-0.0698740872420096,1.2,"Q3","Q2","Balanced"
"SYN196",12441757603.7813,1496098101.23662,271,"Energy",0.0385055405749008,0.0106438181432895,1,12.0248131243284,181.137854380004,0.8,42,23.7,0.393833311880007,0.0168624060228467,4.44218990653749,27.190635451505,1.13574671719752,6.20918027065024,39,4,12,2,120.248131243284,5520657.20013513,0.0341459468553307,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN197",64710467867.7861,1369325298.14774,246,"Energy",0.0321528747789562,0.0172301939635072,1,2.11608004588299,179.650518640647,0.8,18,18.9,0.370556088420562,0.259843327011913,0.781719289598296,24.6822742474916,17.5014292289968,6.91096860626293,49.9,4,11.1,2,21.1608004588298,5566363.00060057,0.55220479217278,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN198",63087896891.4039,989999257.284682,150,"Energy",0.0477176386481151,0.00538672147458419,1,1.56923800929489,151.515265184554,0.8,30,11.6,0.303026815317571,0.260576954018325,0.579705652618589,15.0501672240803,17.5508417780157,8.94691830871141,42.1,4,11.4,2,15.6923800929489,6599995.04856455,0.646549917064449,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN199",26292542386.8,109980079.178466,219,"Consumer",0.0199639237904921,0.0142648254442029,1,0.418293817161174,1991.2697066223,1,43,2.1,0.584490237780847,-0.0708261093124747,0.154525423855855,21.9732441471572,0,0.461037373190853,22.6,1,9.4,1,4.18293817161176,502192.142367425,-0.103472782230024,1,"Q4 (Low)","Q4 (Low)","Balanced"
